v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test,time_taken
0.2,0.45,500,2000,500,False,True,0.355265298285,0.140370457403,0.256670949684,0.250768901791,0.407320220592,0.17266053621,0.290348853788,0.290109870197,259.9881
0.2,0.45,750,2000,500,True,True,0.361572109575,0.145065270464,0.267224488191,0.257953956077,0.395271340064,0.162779992963,0.283889024402,0.28064678581,277.0017
0.2,0.45,750,2000,500,False,True,0.365157559995,0.14704712155,0.267101327845,0.259768669797,0.400769773371,0.166166604336,0.286095260432,0.28434387938,309.8425
0.3,0.25,750,2000,500,True,True,0.363626797075,0.14767720832,0.262686069657,0.257996691684,0.381717238956,0.159246743804,0.271916224454,0.270960069071,267.8581
0.3,0.25,750,2000,500,False,True,0.362010668373,0.145206787191,0.262105346429,0.256440933997,0.40367307591,0.168149433807,0.288810020073,0.28687750993,312.5248
0.3,0.3,250,2000,500,True,True,0.351661435161,0.13713665708,0.261231303221,0.250009798487,0.390017792845,0.158195044607,0.275375323555,0.274529387003,193.1685
0.3,0.3,250,2000,500,False,True,0.360952814338,0.144380634636,0.263115121862,0.256149523612,0.405354666639,0.17254659661,0.287696558534,0.288532607261,201.9412
0.3,0.3,500,2000,500,True,True,0.362882919984,0.145200741751,0.266954765093,0.258346142276,0.395779046554,0.159112058881,0.276278220315,0.277056441917,227.7874
0.3,0.3,500,2000,500,False,True,0.363794211899,0.146842688206,0.265152440615,0.258596446907,0.402763966709,0.17046647303,0.287893461033,0.287041300257,262.8402
0.3,0.3,750,2000,500,True,True,0.370306315358,0.150080633515,0.269646346615,0.26334443183,0.391669340296,0.164211885936,0.276282001795,0.277387742676,274.2175
0.3,0.3,750,2000,500,False,True,0.36239660196,0.145411810285,0.263141341155,0.256983251133,0.401709718578,0.166089368653,0.285976351563,0.284591812931,324.9279
0.3,0.35,250,2000,500,True,True,0.361400649204,0.142510100344,0.262634811177,0.255515186908,0.405735774803,0.173289092839,0.28761250925,0.288879125631,189.2464
0.3,0.35,250,2000,500,False,True,0.356136239636,0.140160930012,0.260386179239,0.252227782963,0.400658058777,0.169753034999,0.286522293854,0.285644462543,198.9138
0.15,0.3,500,2000,500,True,True,0.357633760551,0.144064500971,0.260821475215,0.254173245579,0.39813401111,0.16374223908,0.283256623469,0.281710957886,234.5615
0.15,0.3,500,2000,500,False,True,0.360020706727,0.143914481238,0.260336075533,0.254757087833,0.395298827007,0.164819802989,0.281692359762,0.280603663253,253.7573
0.15,0.3,750,2000,500,True,True,0.3671857558,0.147708864289,0.26575031708,0.260214979056,0.399036251588,0.164225491789,0.287185668825,0.283482470734,280.5971
0.15,0.3,750,2000,500,False,True,0.360915119308,0.146154721765,0.26235890815,0.256476249741,0.39795147251,0.16440022257,0.28283830532,0.281730000133,313.0331
0.05,0.3,750,2000,500,True,True,0.357391477131,0.143467135003,0.258220365148,0.253026325761,0.389492474643,0.161018910556,0.280131224819,0.276880870006,265.3042
0.05,0.3,750,2000,500,False,True,0.362745821054,0.146263347956,0.262554730931,0.257187966647,0.405275408665,0.166968045531,0.284038610001,0.285427354733,312.1344
0.05,0.35,250,2000,500,True,True,0.345944359654,0.133964734699,0.254638023037,0.24484903913,0.384149308833,0.156584859422,0.266096356286,0.26894350818,190.8295
0.05,0.35,250,2000,500,False,True,0.355162175854,0.139989079194,0.258882949758,0.251344734935,0.409535965672,0.173186083432,0.290888031277,0.291203360127,204.6469
0.05,0.35,500,2000,500,True,True,0.36008353874,0.14364512383,0.262579073649,0.255435912073,0.402604856448,0.17267724744,0.292403972167,0.289228692019,225.4548
0.05,0.35,500,2000,500,False,True,0.361639237656,0.144828836942,0.262986053964,0.256484709521,0.404202576201,0.168006508756,0.286593095929,0.286267393629,268.9149
0.05,0.35,750,2000,500,True,True,0.368985697227,0.14915900544,0.270397967661,0.262847556776,0.412838678351,0.173906516539,0.29441189132,0.293719028737,277.1917
0.05,0.35,750,2000,500,False,True,0.355409992645,0.143417294502,0.258838267948,0.252555185032,0.382248599999,0.159907799445,0.279902278269,0.274019559238,322.8219
0.05,0.4,250,2000,500,True,True,0.362105640661,0.145433166421,0.263126233275,0.256888346786,0.391711532585,0.161589921835,0.277541523591,0.276947659337,199.5856
0.05,0.4,250,2000,500,False,True,0.36304748185,0.146068530933,0.265001063739,0.258039025507,0.405885347452,0.173138263276,0.289755366393,0.289592992374,204.8928
0.4,0.3,250,2000,500,True,True,0.352099078648,0.1384942907,0.254504228076,0.248365865808,0.400188358612,0.172197593761,0.281249220657,0.284545057677,205.7534
0.4,0.3,250,2000,500,False,True,0.358047390328,0.140867488974,0.260959453329,0.253291444211,0.408409381528,0.17362181328,0.290154806169,0.290728666992,226.3158
0.4,0.3,500,2000,500,True,True,0.355363496353,0.141142167676,0.258083062106,0.251529575378,0.40103364471,0.173283308046,0.289485684766,0.287934212507,237.2067
0.4,0.3,500,2000,500,False,True,0.371533044839,0.150803368952,0.269253578072,0.263863330621,0.409545088095,0.171263747814,0.289689890203,0.290166242037,266.7259
0.4,0.3,750,2000,500,True,True,0.361556031558,0.146031043231,0.264140485105,0.257242519965,0.40025625298,0.166349016532,0.286241965578,0.284282411697,265.5650
0.4,0.3,750,2000,500,False,True,0.363554415469,0.147342761713,0.264868192423,0.258588456535,0.402743139176,0.172006283176,0.290093207281,0.288280876544,317.1693
0.4,0.35,250,2000,500,True,True,0.354926008103,0.141266190758,0.257630226787,0.251274141883,0.404026053867,0.173374064349,0.28140744117,0.286269186462,233.0733
0.4,0.35,250,2000,500,False,True,0.360778873605,0.143788360248,0.262934136075,0.255833789976,0.408071185364,0.17282181328,0.286135284025,0.289009427556,216.9188
0.4,0.35,500,2000,500,True,True,0.358359587592,0.143271834511,0.259690326311,0.253773916138,0.398143975381,0.166342567306,0.286580522718,0.283689021802,232.9358
0.4,0.35,500,2000,500,False,True,0.362192390186,0.144007478084,0.260837567404,0.255679145225,0.409322519442,0.172949807125,0.293978249991,0.292083525519,293.4317
0.25,0.1,750,2000,500,True,True,0.360955867821,0.147834891227,0.263780329694,0.257523696248,0.398160088959,0.165567880105,0.285622396041,0.283116788368,276.5627
0.25,0.1,750,2000,500,False,True,0.359665827054,0.145540230194,0.262132864925,0.255779640724,0.407507184642,0.175948601087,0.291023834388,0.291493206705,319.0290
0.25,0.15,250,2000,500,True,True,0.365196213121,0.14771294278,0.2625892719,0.258499475934,0.387706404379,0.160046616991,0.27329567959,0.27368290032,196.2710
0.25,0.15,250,2000,500,False,True,0.359846219091,0.145391795161,0.26203025577,0.255756090007,0.386304771355,0.162738906303,0.27967492997,0.276239535876,226.4558
0.25,0.15,500,2000,500,True,True,0.362325980638,0.146096040424,0.267337155686,0.258586392249,0.410941767491,0.176079536112,0.292881922571,0.293301075392,228.7863
0.25,0.15,500,2000,500,False,True,0.361248577804,0.144710914649,0.261366785036,0.25577542583,0.401831556155,0.173284778635,0.282181851945,0.285766062245,254.9243
0.25,0.15,750,2000,500,True,True,0.341556206143,0.135199006724,0.246161284977,0.240972165948,0.334694545633,0.130789761294,0.242634159533,0.23603948882,268.9635
0.25,0.15,750,2000,500,False,True,0.361675747719,0.145010810856,0.261495594272,0.256060717616,0.399889188085,0.167523601087,0.283615205084,0.283675998085,312.3703
0.25,0.2,250,2000,500,True,True,0.352609938833,0.139626672826,0.26002019894,0.2507522702,0.388206984384,0.155513284009,0.269276954119,0.270999074171,191.9657
0.25,0.2,250,2000,500,False,True,0.355478572577,0.141725566616,0.258417704187,0.251873947793,0.409889458156,0.173784684831,0.289630000093,0.291101381027,217.3957
0.35,0.1,500,2000,500,True,True,0.362642693909,0.148487059115,0.265586486059,0.258905413027,0.398755327054,0.165386586369,0.283900173819,0.282680695747,233.8834
0.35,0.1,500,2000,500,False,True,0.363305871675,0.145651986455,0.263718188189,0.257558682106,0.393067956026,0.163289111458,0.284392918348,0.280249995277,291.1413
0.35,0.1,750,2000,500,True,True,0.327122340272,0.130506989913,0.235718765554,0.231116031913,0.339723856679,0.134894492985,0.247556409534,0.240724919733,269.5200
0.35,0.1,750,2000,500,False,True,0.361198801682,0.147401180945,0.26515335945,0.257917780693,0.393733696767,0.165231924201,0.280194957382,0.279720192783,252.9014
0.35,0.15,250,2000,500,True,True,0.351593915015,0.139759868458,0.256907962547,0.249420582007,0.406946601014,0.173254004017,0.289130366393,0.289776990475,184.5797
0.35,0.15,250,2000,500,False,True,0.355007065651,0.141835158989,0.260039878353,0.252294034331,0.404263065004,0.17260483358,0.282992617648,0.286620172077,208.1328
0.35,0.15,500,2000,500,True,True,0.35995876446,0.142221287728,0.260593495717,0.254257849301,0.391082255184,0.165791816967,0.275677096316,0.277517056156,230.0303
0.35,0.15,500,2000,500,False,True,0.355910992633,0.142504988,0.257804197389,0.252073392674,0.38750200161,0.161876950634,0.278978074048,0.276119008764,256.0804
0.35,0.15,750,2000,500,True,True,0.362768186805,0.147480525803,0.264411527724,0.258220080111,0.401019270235,0.164379397143,0.283665163647,0.283021277008,272.2439
0.35,0.15,750,2000,500,False,True,0.362056413754,0.145376489625,0.261882164102,0.256438355827,0.409742048567,0.174265839241,0.29102892026,0.291678936023,333.4408
0.35,0.2,250,2000,500,True,True,0.353699309275,0.141448083385,0.262801438784,0.252649610481,0.394783766208,0.160569765491,0.275324136838,0.276892556179,196.1111
0.35,0.2,250,2000,500,False,True,0.362484225255,0.14523896155,0.265217251545,0.257646812783,0.401167826909,0.17217544815,0.283655817794,0.285666364284,213.5315
0.35,0.2,500,2000,500,True,True,0.353730178557,0.141452167411,0.25698223883,0.250721528266,0.380669983725,0.160889678533,0.277352671751,0.272970778003,242.4012
0.35,0.2,500,2000,500,False,True,0.365303222489,0.147336940072,0.265702974598,0.259447712386,0.401569773371,0.164625863595,0.284556798893,0.283584145287,255.2705
0.15,0.5,500,2000,500,True,True,0.36046749589,0.141836139,0.257055346348,0.253119660413,0.397445131531,0.172054475604,0.284157186214,0.28455226445,236.7903
0.15,0.5,500,2000,500,False,True,0.362723585608,0.144813163399,0.26172613889,0.256420962632,0.397553242138,0.164949807125,0.280750496263,0.281084515175,284.4022
0.15,0.5,750,2000,500,True,True,0.365116911699,0.146386982407,0.262282501485,0.257928798531,0.399053798247,0.166972963219,0.286548115311,0.284191625592,275.2848
0.15,0.5,750,2000,500,False,True,0.362092984045,0.145143330112,0.262522323654,0.256586212604,0.398839560128,0.16503553621,0.283954433394,0.282609843244,271.0082
0.45,0.5,750,2000,500,True,True,0.3574524323,0.143446417127,0.260052478494,0.25365044264,0.388306868301,0.163270172064,0.283669964831,0.278415668399,273.8108
0.45,0.5,750,2000,500,False,True,0.356524616079,0.143760905125,0.25863837234,0.252974631181,0.381855636481,0.160140839523,0.279053969115,0.273683481706,322.8533
0.5,0.1,250,2000,500,True,True,0.353735696394,0.142479244038,0.260067153576,0.252094031336,0.389204519166,0.157851144228,0.272706081436,0.273253914943,209.8569
0.5,0.1,250,2000,500,False,True,0.361265977167,0.147090379749,0.265183377931,0.257846578282,0.395670640825,0.167036619387,0.274967388274,0.279224882829,204.9353
0.5,0.1,500,2000,500,True,True,0.360423981457,0.146062153402,0.263699746036,0.256728626965,0.40491041494,0.173315547865,0.285637470751,0.287954477852,257.9071
0.5,0.1,500,2000,500,False,True,0.356332315358,0.143880040551,0.260064011852,0.25342545592,0.387414252322,0.162167951137,0.278710953254,0.276097718905,263.1384
0.5,0.1,750,2000,500,True,True,0.360001548515,0.147592430437,0.26276206353,0.256785347494,0.396590839624,0.167863503149,0.279945389356,0.281466577376,290.4108
0.5,0.1,750,2000,500,False,True,0.360070262881,0.14483405862,0.258568344393,0.254490888631,0.401210302535,0.166089368653,0.286055375287,0.284451682158,310.4189
0.5,0.15,250,2000,500,True,True,0.358535499246,0.145226399683,0.259969828247,0.254577242392,0.371038671661,0.150955866225,0.26439078991,0.262128442599,206.0577
0.5,0.15,250,2000,500,False,True,0.362688725248,0.145902389271,0.266076037435,0.258222383985,0.399158844709,0.165986748125,0.282581480064,0.282575690966,231.5008
0.05,0.45,250,2000,500,True,True,0.357863846829,0.143513513395,0.264276859917,0.25521807338,0.397889123429,0.163381281022,0.281963485919,0.281077963456,184.0038
0.05,0.45,250,2000,500,False,True,0.358739417775,0.143861047598,0.260722251104,0.254440905492,0.398571760656,0.166689733865,0.281768353406,0.282343282642,202.2456
0.05,0.45,500,2000,500,True,True,0.356858733688,0.138895391106,0.258755614227,0.25150324634,0.405044456764,0.173283308046,0.292627720891,0.290318495234,227.3612
0.05,0.45,500,2000,500,False,True,0.361056642582,0.145247413936,0.264157154493,0.25682040367,0.390012875538,0.160392691375,0.279252762322,0.276552776412,256.2864
0.05,0.45,750,2000,500,True,True,0.362210194966,0.145216606046,0.262911166721,0.256779322578,0.40174225874,0.166980867731,0.283825238787,0.284182788419,272.0779
0.05,0.45,750,2000,500,False,True,0.362581375196,0.145899218265,0.262948148861,0.257142914107,0.407225347393,0.168065839241,0.290641455873,0.288644214169,312.2074
0.05,0.5,250,2000,500,True,True,0.358976831599,0.141689817386,0.258017201173,0.252894616719,0.394982988523,0.160909611568,0.277397647859,0.277763415983,189.5643
0.05,0.5,250,2000,500,False,True,0.351941190443,0.137916245735,0.255487216196,0.248448217458,0.409286467405,0.174297898848,0.289494091883,0.291026152712,200.4027
0.05,0.5,500,2000,500,True,True,0.356068399351,0.141096953827,0.256991062594,0.251385471924,0.395253852982,0.163225191383,0.283969403826,0.280816149397,226.3320
0.05,0.5,500,2000,500,False,True,0.358944666008,0.143518376276,0.262853615989,0.255105552758,0.394065283736,0.163794161963,0.280885176398,0.279581540699,251.1284
0.25,0.45,250,2000,500,True,True,0.356100511139,0.143932690091,0.258067654804,0.252700285345,0.390683050275,0.163137540882,0.274157116495,0.275992569217,210.3307
0.25,0.45,250,2000,500,False,True,0.359223110712,0.14248642594,0.261374539066,0.254361358573,0.401485287226,0.171864092839,0.282967987106,0.28543912239,217.1910
0.25,0.45,500,2000,500,True,True,0.363367987726,0.14609799263,0.264214578126,0.257893519494,0.391951127139,0.161992691375,0.28108268722,0.278342168578,263.3653
0.25,0.45,500,2000,500,False,True,0.358581378636,0.143637963392,0.261654959341,0.254624767123,0.394320357908,0.161992691375,0.283203479361,0.279838842882,277.8493
0.25,0.45,750,2000,500,True,True,0.363630921132,0.146161212549,0.263892960349,0.257895031343,0.377955770692,0.152644895877,0.268976082545,0.266525583038,300.7742
0.25,0.45,750,2000,500,False,True,0.360656248437,0.144457337501,0.260413667126,0.255175751021,0.40531328755,0.166972963219,0.290548115311,0.28761145536,307.3759
0.25,0.5,250,2000,500,True,True,0.352998019133,0.138549824043,0.257879129343,0.24980899084,0.399910968952,0.171487622251,0.28431232422,0.285236971808,195.5921
0.25,0.5,250,2000,500,False,True,0.364669958254,0.147778814219,0.264691703272,0.259046825248,0.388647518438,0.160964921835,0.275453981504,0.275022140592,213.5722
0.25,0.5,500,2000,500,True,True,0.360987158613,0.142845705602,0.262737109152,0.255523324455,0.396314394059,0.163225191383,0.285734038973,0.281757874805,243.7449
0.25,0.5,500,2000,500,False,True,0.364447190539,0.146761602477,0.266357513838,0.259188768951,0.399115574361,0.164875832409,0.288727425217,0.284239610662,268.3102
0.5,0.35,500,2000,500,True,True,0.358589708848,0.143302475044,0.261443948843,0.254445377578,0.393328612999,0.161992691375,0.280974462112,0.278765255496,255.9111
0.5,0.35,500,2000,500,False,True,0.362310504485,0.146793241016,0.264270826997,0.257791524166,0.393945204703,0.163514752484,0.280504167314,0.279321374834,260.0117
0.5,0.35,750,2000,500,True,True,0.335844873424,0.133782263185,0.244010400401,0.237879179003,0.361378373187,0.147586277465,0.263915297869,0.257626649507,277.1637
0.5,0.35,750,2000,500,False,True,0.360843571657,0.145147310599,0.26327128287,0.256420721709,0.406365274133,0.166496608472,0.287457833044,0.28677323855,270.8839
0.0,0.3,250,2000,500,True,True,0.363173529695,0.146070034709,0.264763023538,0.258002195981,0.391331198423,0.161336070294,0.275522857236,0.276063375318,208.7559
0.0,0.3,250,2000,500,False,True,0.357134141602,0.141245580813,0.260781116147,0.253053612854,0.402548575667,0.168594195144,0.284307187121,0.285149985978,226.4150
0.0,0.3,500,2000,500,True,True,0.360653884639,0.146287600055,0.26325584718,0.256732443958,0.408007502309,0.170825863595,0.290413600395,0.289748988766,236.1186
0.0,0.3,500,2000,500,False,True,0.363012758912,0.144335307697,0.262977193265,0.256775086625,0.404052568703,0.168975739526,0.290852355189,0.287960221139,263.0332
0.0,0.3,750,2000,500,True,True,0.358103941447,0.144722767025,0.261380032907,0.25473558046,0.390832557166,0.164975513945,0.277734639922,0.277847570344,267.9552
0.0,0.3,750,2000,500,False,True,0.363444962572,0.14683792548,0.26552117664,0.258601354897,0.398389275708,0.16297522257,0.282453042435,0.281272513571,314.5829
0.0,0.35,250,2000,500,True,True,0.361949725194,0.145447990853,0.259513931743,0.25563721593,0.381487378142,0.158968080876,0.276485029456,0.272313496158,202.6301
0.0,0.35,250,2000,500,False,True,0.351746922614,0.13805616956,0.257984944812,0.249262678995,0.407642185761,0.17362181328,0.288815520455,0.290026506498,226.2860
0.0,0.35,500,2000,500,True,True,0.35908084023,0.143587153503,0.259256240919,0.253974744884,0.391024127632,0.164508529582,0.282024009594,0.279185555603,242.6631
0.0,0.35,500,2000,500,False,True,0.364180730981,0.14719898242,0.264500178026,0.258626630475,0.396627316212,0.163773336537,0.281464781978,0.280621811575,260.2619
0.2,0.15,750,2000,500,True,True,0.359452970317,0.14408945472,0.263453741155,0.25566538873,0.403414399304,0.166968045531,0.28507696979,0.285153138208,266.4547
0.2,0.15,750,2000,500,False,True,0.364208589942,0.147175634449,0.266053523832,0.259145916074,0.404268919464,0.167708786272,0.286581871751,0.286186525829,312.2525
0.2,0.2,250,2000,500,True,True,0.358285372954,0.141931988817,0.261371055266,0.253862805679,0.407921577628,0.173363218713,0.285776164114,0.289020320152,199.5902
0.2,0.2,250,2000,500,False,True,0.364320763024,0.146386991442,0.265146606805,0.258618120424,0.400810404765,0.167206508756,0.283468095929,0.283828336484,197.1664
0.2,0.2,500,2000,500,True,True,0.360976945921,0.143334330892,0.259984043203,0.254765106672,0.400423870274,0.172774974713,0.285191375754,0.28613007358,221.1511
0.2,0.2,500,2000,500,False,True,0.356370535897,0.143029675862,0.259250015977,0.252883409245,0.386084622693,0.161942310112,0.280216789115,0.27608124064,253.5988
0.2,0.2,750,2000,500,True,True,0.340617263951,0.135261110197,0.247160544345,0.241012972831,0.338716643361,0.134397885548,0.244501818756,0.239205449221,266.1739
0.2,0.2,750,2000,500,False,True,0.363415272015,0.145859183503,0.266072520376,0.258448991965,0.409957913261,0.168358080496,0.290050445032,0.289455479596,307.8327
0.2,0.25,250,2000,500,True,True,0.353808200841,0.139638017142,0.256493085176,0.24997976772,0.404894035665,0.171841203691,0.288036951276,0.288257396878,186.3579
0.2,0.25,250,2000,500,False,True,0.351834857626,0.139594270429,0.255705819647,0.249044982567,0.398261532437,0.170573351337,0.281441446381,0.283425443385,198.0194
0.25,0.25,250,2000,500,True,True,0.361799327364,0.146690071262,0.262385166329,0.256958188318,0.388445848074,0.160207823541,0.271220495382,0.273291388999,227.4970
0.25,0.25,250,2000,500,False,True,0.355670518008,0.141153199965,0.258750068002,0.251857928658,0.401141615317,0.171749821925,0.280558810498,0.284483415913,215.1361
0.25,0.25,500,2000,500,True,True,0.359294589858,0.143940333377,0.262569517032,0.255268146756,0.385354334845,0.159281580264,0.277705662249,0.274113859119,254.1785
0.25,0.25,500,2000,500,False,True,0.362916280813,0.14535982084,0.26353886406,0.257271655238,0.397809089611,0.163449393007,0.283152858006,0.281470446875,281.8015
0.25,0.25,750,2000,500,True,True,0.359683741388,0.146232660066,0.262966506572,0.256294302675,0.390410327804,0.163239402834,0.281274360435,0.278308030358,277.7191
0.25,0.25,750,2000,500,False,True,0.361806322971,0.146459012826,0.262816042688,0.257027126161,0.402502576201,0.166180867731,0.284271224253,0.284318222728,303.3435
0.25,0.3,250,2000,500,True,True,0.362846458292,0.147280656118,0.265950581382,0.258692565264,0.388719551072,0.156345538986,0.274490892491,0.273185327517,192.2883
0.25,0.3,250,2000,500,False,True,0.360004835545,0.14433443738,0.263253839479,0.255864370801,0.397763478899,0.16426549144,0.27941541223,0.280481460857,236.2088
0.25,0.3,500,2000,500,True,True,0.365955397966,0.14759739313,0.265833189996,0.259795327031,0.404550490991,0.170673712849,0.285083377598,0.286769193812,242.3801
0.25,0.3,500,2000,500,False,True,0.360100727825,0.144375142908,0.26194248498,0.255472785238,0.393506044125,0.162664111458,0.28276990158,0.279646685721,263.8466
0.5,0.15,500,2000,500,True,True,0.359070634804,0.144504402457,0.260434119851,0.254669719037,0.405820222568,0.177234848173,0.289763562609,0.29093954445,240.8795
0.5,0.15,500,2000,500,False,True,0.350450152074,0.14031842534,0.254624267691,0.248464281702,0.376260134316,0.155575556123,0.278312615079,0.270049435172,269.2145
0.5,0.15,750,2000,500,True,True,0.343431686018,0.137523429698,0.250715201346,0.243890105687,0.366502720002,0.1505223286,0.263119975741,0.260048341448,270.1633
0.5,0.15,750,2000,500,False,True,0.366463495826,0.148277246924,0.265307638721,0.260016127157,0.404613498862,0.170190267753,0.290581871751,0.288461879455,271.1407
0.0,0.1,250,2000,500,True,True,0.350942847006,0.140203216641,0.251922683463,0.24768958237,0.370562789704,0.15502725053,0.27506312137,0.266884387201,182.1290
0.0,0.1,250,2000,500,False,True,0.359047724593,0.142337372221,0.259075142346,0.253486746387,0.392785240358,0.162678195939,0.282202245741,0.279221894012,200.5851
0.0,0.1,500,2000,500,True,True,0.362823532746,0.148088920078,0.263416423498,0.25810962544,0.393775892534,0.163514752484,0.279313691124,0.278868112047,220.8106
0.0,0.1,500,2000,500,False,True,0.365140404322,0.146678452347,0.265904167507,0.259241008059,0.41523151393,0.173687990238,0.291245110581,0.293388204916,248.7411
0.0,0.1,750,2000,500,True,True,0.326969160275,0.129118464467,0.234881730242,0.230323118328,0.342659829089,0.138082024408,0.249131249891,0.243291034463,261.7988
0.0,0.1,750,2000,500,False,True,0.342442272675,0.135758149393,0.247312813965,0.241837745344,0.371847285955,0.154570553328,0.266811757078,0.264409865454,310.3424
0.0,0.15,250,2000,500,True,True,0.366621936425,0.147851613747,0.266949790859,0.26047444701,0.402058303125,0.162817675562,0.280141274603,0.281672417763,200.0148
0.0,0.15,250,2000,500,False,True,0.362750488524,0.145808134925,0.264929149802,0.25782925775,0.409226222924,0.173406508756,0.29032910529,0.29098727899,201.9539
0.0,0.15,500,2000,500,True,True,0.350936225467,0.140468363771,0.250589704031,0.247331431089,0.366637627193,0.149380269927,0.267802033069,0.261273310063,235.9394
0.0,0.15,500,2000,500,False,True,0.362723464162,0.147623365262,0.263889982692,0.258078937372,0.392191134699,0.164019802989,0.279541042591,0.278583993426,271.7408
0.15,0.4,750,2000,500,True,True,0.365546599406,0.148499795458,0.269037814787,0.261028069884,0.382517348177,0.151846986946,0.269923149561,0.268095828228,278.3468
0.15,0.4,750,2000,500,False,True,0.363218511135,0.147097485699,0.264220464317,0.258178820384,0.39000608635,0.161192691375,0.277123910782,0.276107562836,334.5279
0.15,0.45,250,2000,500,True,True,0.34951197046,0.139495245261,0.253934817268,0.24764734433,0.39477735697,0.168073351337,0.279797911182,0.280882873163,196.1229
0.15,0.45,250,2000,500,False,True,0.354563523115,0.139055906998,0.258101617948,0.250573682687,0.406227370946,0.173955314201,0.288762610402,0.28964843185,229.4926
0.15,0.45,500,2000,500,True,True,0.360575682626,0.14442924958,0.263163870223,0.256056267476,0.397968823236,0.16320175534,0.281576693215,0.280915757263,226.8871
0.15,0.45,500,2000,500,False,True,0.360312998084,0.144129521604,0.261914670412,0.2554523967,0.404262083829,0.170725191383,0.288838031277,0.28794176883,269.4580
0.15,0.45,750,2000,500,True,True,0.360470934901,0.144222635247,0.261716476074,0.255470015407,0.39699926827,0.162930076079,0.281638562797,0.280522635715,279.3625
0.15,0.45,750,2000,500,False,True,0.364324331493,0.14746657188,0.267494229881,0.259761711085,0.399819854513,0.163655461805,0.283915479428,0.282463598582,321.6299
0.15,0.5,250,2000,500,True,True,0.361448097954,0.146192027154,0.262196501807,0.256612208972,0.37755667735,0.156300398678,0.270881918322,0.26824633145,228.9204
0.15,0.5,250,2000,500,False,True,0.358912357531,0.140725076312,0.260456046055,0.253364493299,0.403118376237,0.17189049144,0.285973853788,0.286994240489,235.1002
0.35,0.35,250,2000,500,True,True,0.353992087046,0.142695355677,0.259299502235,0.25199564832,0.41322138804,0.173751824173,0.290669916059,0.292547709424,211.6606
0.35,0.35,250,2000,500,False,True,0.355424301046,0.141333452832,0.258820302077,0.251859351985,0.40778863726,0.174010894186,0.287555636679,0.289785056042,242.4668
0.35,0.35,500,2000,500,True,True,0.354598482555,0.139162663814,0.256496893538,0.250086013302,0.40619665539,0.173972963219,0.292262401025,0.290810673211,244.9463
0.35,0.35,500,2000,500,False,True,0.362544352103,0.144608830097,0.265068492646,0.257407224949,0.400540835642,0.164625863595,0.285285395267,0.283484031501,284.9584
0.35,0.35,750,2000,500,True,True,0.370942793207,0.152120721997,0.272304132657,0.265122549287,0.401391033418,0.165342361912,0.28510176626,0.283945053863,300.6827
0.35,0.35,750,2000,500,False,True,0.361612303386,0.144829042487,0.263569987493,0.256670444455,0.391658727292,0.162384651297,0.281147338335,0.278396905641,327.1873
0.35,0.4,250,2000,500,True,True,0.350700750581,0.137422846781,0.254582619576,0.247568738979,0.399029737922,0.169773351337,0.278414288354,0.282405792537,206.1526
0.35,0.4,250,2000,500,False,True,0.356588118839,0.142957602921,0.260258141327,0.253267954363,0.407699165818,0.173811083432,0.290799967459,0.290770072236,238.9095
0.35,0.4,500,2000,500,True,True,0.364831577394,0.147052884223,0.265816530559,0.259233664059,0.398454958556,0.164721443046,0.28398877895,0.282388393517,250.7699
0.35,0.4,500,2000,500,False,True,0.3600751745,0.142874033571,0.261582287863,0.254843831978,0.400295779515,0.167408693066,0.28899676851,0.285567080364,282.5548
0.2,0.25,500,2000,500,True,True,0.368459061993,0.149943076993,0.266826725908,0.261742954965,0.395584588186,0.164255493225,0.284328343138,0.28138947485,222.1524
0.2,0.25,500,2000,500,False,True,0.365704793592,0.146671361467,0.264519091726,0.258965082262,0.412386758041,0.174947249497,0.289426327513,0.292253445017,250.8027
0.2,0.25,750,2000,500,True,True,0.363618584164,0.147363710459,0.262669869999,0.257884054874,0.397471837236,0.165621244184,0.282800359146,0.281964480189,256.2885
0.2,0.25,750,2000,500,False,True,0.362439244068,0.145800415335,0.264270193377,0.25750328426,0.401019270235,0.164379397143,0.283665163647,0.283021277008,309.6037
0.5,0.25,750,2000,500,True,True,0.362448814069,0.146077241974,0.262580856093,0.257035637379,0.401283449601,0.169584207147,0.287728930574,0.286198862441,282.5751
0.5,0.25,750,2000,500,False,True,0.362559255337,0.145167016422,0.263551768456,0.257092680072,0.396478957768,0.163859065622,0.283261311701,0.281199778363,315.2684
0.5,0.3,250,2000,500,True,True,0.3595592773,0.142756808953,0.259234226996,0.253850104416,0.40627950782,0.175653510828,0.289532903671,0.290488640773,194.8349
0.5,0.3,250,2000,500,False,True,0.357540793929,0.143191641812,0.25954697755,0.253426471097,0.404238434462,0.172515547865,0.283618839544,0.286790940624,227.3903
0.5,0.3,500,2000,500,True,True,0.36411759037,0.146483762183,0.265250985294,0.258617445949,0.39764266153,0.164109088703,0.280383511396,0.280711753877,230.2221
0.5,0.3,500,2000,500,False,True,0.361753749206,0.145271687308,0.261514269444,0.256179901986,0.410366197603,0.174459778635,0.293345734359,0.292723903532,262.4274
