v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test,time_taken
0.05,0.175,1000,5000,500,False,True,0.360803307009,0.144583344935,0.261864684016,0.25575044532,0.388036651268,0.157744674609,0.270475889957,0.272085738611,366.0547
0.1,0.15,100,5000,500,True,True,0.351749955821,0.138660464051,0.254141583224,0.248184001032,0.369435192737,0.150704547024,0.255781444449,0.258640394737,190.2292
0.1,0.15,100,5000,500,False,True,0.359504919239,0.145069202006,0.259526216984,0.254700112743,0.373558333123,0.152753554661,0.262603891829,0.262971926538,196.8985
0.1,0.15,1000,5000,500,True,True,0.349409017083,0.139305547611,0.251292003151,0.246668855948,0.385086316619,0.16180801424,0.265621691668,0.270838674176,328.6506
0.1,0.15,1000,5000,500,False,True,0.366873705519,0.147554214061,0.265718314738,0.260048744773,0.404828397662,0.169320108269,0.287517828732,0.287222111554,392.7478
0.1,0.175,100,5000,500,True,True,0.358532695195,0.142187906924,0.258918142637,0.253212914919,0.384167729544,0.165558392253,0.269091757665,0.272939293154,183.4297
0.1,0.175,100,5000,500,False,True,0.359655579481,0.144935742294,0.258785686688,0.254459002821,0.378321279749,0.154129216037,0.263297554648,0.265249350145,190.4840
0.1,0.175,1000,5000,500,True,True,0.367108764824,0.148542553125,0.264366845239,0.260006054396,0.387671226655,0.163430403694,0.270572962705,0.273891531018,323.3405
0.1,0.175,1000,5000,500,False,True,0.362924932556,0.144847503688,0.262081870276,0.256618102173,0.401746016218,0.166533909297,0.283957845366,0.28407925696,362.5057
0.1,0.2,100,5000,500,True,True,0.358370355635,0.142745347768,0.260421318945,0.253845674116,0.369384346872,0.148026614935,0.257755802123,0.25838892131,180.1505
0.1,0.2,100,5000,500,False,True,0.360835145865,0.144000815533,0.260101598233,0.254979186544,0.375205873134,0.151248023156,0.259848554358,0.262100816883,188.2761
0.35,0.15,1000,5000,500,True,True,0.359468400468,0.143200344756,0.260142171109,0.254270305444,0.381708900858,0.156378933868,0.26366853065,0.267252121792,317.6175
0.35,0.15,1000,5000,500,False,True,0.349464569138,0.140060325435,0.253484540428,0.247669811667,0.385607184439,0.165291662265,0.277565568741,0.276154805148,411.1674
0.35,0.175,100,5000,500,True,True,0.355778542756,0.139304853707,0.255541834876,0.250208410446,0.393333245909,0.166208549472,0.275059386361,0.278200393914,220.6660
0.35,0.175,100,5000,500,False,True,0.359141578673,0.143853674519,0.258815669999,0.253936974397,0.38061857939,0.154234258054,0.265357183365,0.266736673603,192.3961
0.35,0.175,1000,5000,500,True,True,0.363822002295,0.147674930343,0.263630600149,0.258375844262,0.394453707621,0.160702083134,0.28360116052,0.279585650425,331.1145
0.35,0.175,1000,5000,500,False,True,0.363072438966,0.145999904427,0.260837156972,0.256636500122,0.401560831033,0.167710379885,0.282957845366,0.284076352095,388.1042
0.35,0.2,100,5000,500,True,True,0.358032475271,0.141635042208,0.258197354281,0.25262162392,0.369323345439,0.148421035329,0.255209997218,0.257651459329,208.6656
0.35,0.2,100,5000,500,False,True,0.358348001296,0.141200528871,0.258401093929,0.252649874699,0.378367794587,0.155360636469,0.26484699818,0.266191809745,209.8700
0.35,0.2,1000,5000,500,True,True,0.343313893736,0.136616800397,0.249774916764,0.243235203632,0.360358434799,0.156005248896,0.264672602913,0.260345428869,328.5889
0.35,0.2,1000,5000,500,False,True,0.358452943842,0.145400183645,0.260788860297,0.254880662595,0.401571766861,0.166664836735,0.283269781251,0.283835461616,390.2861
0.175,0.175,100,5000,500,True,True,0.351763712353,0.139360954716,0.252855964786,0.247993543952,0.379613384814,0.157396600505,0.266149293323,0.267719759547,198.0904
0.175,0.175,100,5000,500,False,True,0.355423415624,0.142856245956,0.259979662236,0.252753107938,0.379428381673,0.155279231599,0.263563587306,0.266090400193,196.2772
0.175,0.175,1000,5000,500,True,True,0.366104520495,0.145210196343,0.26632448984,0.259213068893,0.385131934691,0.159970914919,0.270057556542,0.271720135384,353.3303
0.175,0.175,1000,5000,500,False,True,0.353155937451,0.142070443708,0.254410056462,0.24987881254,0.385006986626,0.165079438157,0.278782018957,0.276289481247,403.3642
0.175,0.2,100,5000,500,True,True,0.352201612236,0.140299082654,0.260101022423,0.250867239104,0.375325648566,0.14948164139,0.25872034923,0.261175879728,177.3181
0.175,0.2,100,5000,500,False,True,0.359537389707,0.143895509675,0.259678867927,0.254370589103,0.380619335589,0.156321468229,0.263172943204,0.266704582341,182.6250
0.175,0.2,1000,5000,500,True,True,0.362628081819,0.146964710296,0.262733165124,0.257441985746,0.395386216779,0.162883474727,0.28169398023,0.279987890579,328.0012
0.175,0.2,1000,5000,500,False,True,0.362978768115,0.145553623111,0.261619571229,0.256717320818,0.3844506998,0.162602710092,0.275713504195,0.274255638029,366.9193
0.175,0.225,100,5000,500,True,True,0.355170244741,0.141948991844,0.256576118654,0.25123178508,0.378853339245,0.156396624555,0.262123967749,0.265791310516,178.7040
0.175,0.225,100,5000,500,False,True,0.358478035735,0.143202456592,0.25783932046,0.253173270929,0.378997019583,0.15271387376,0.266618321844,0.266109738395,187.0908
0.25,0.175,1000,5000,500,True,True,0.347170388314,0.138908732539,0.249769091518,0.245282737457,0.380140885135,0.163281078213,0.271845373869,0.271755779072,342.8490
0.25,0.175,1000,5000,500,False,True,0.360334909538,0.143685732872,0.263000170845,0.255673604418,0.384499960883,0.160158306377,0.273239350897,0.272632539386,343.6860
0.025,0.125,100,5000,500,True,True,0.351676102144,0.140078650805,0.252939847878,0.248231533609,0.35877044782,0.141481799986,0.248932821935,0.24972835658,186.1516
0.025,0.125,100,5000,500,False,True,0.354917326708,0.138586089512,0.257002162463,0.250168526228,0.367856458811,0.149574560167,0.257363692214,0.258264903731,203.5453
0.025,0.125,1000,5000,500,True,True,0.369594702776,0.147555012049,0.266121177789,0.261090297538,0.389467942582,0.165152082016,0.273999665716,0.276206563438,359.7396
0.025,0.125,1000,5000,500,False,True,0.359016112203,0.142977263462,0.258108124599,0.253367166755,0.397123252412,0.165924095994,0.283322691304,0.28212334657,395.4289
0.025,0.15,100,5000,500,True,True,0.355951543577,0.139930286582,0.256585486021,0.250822438726,0.370313489778,0.153889640798,0.259467377604,0.261223502726,188.5135
0.025,0.15,100,5000,500,False,True,0.356361983478,0.141947845429,0.257938421737,0.252082750215,0.382163900082,0.156827119985,0.270126794965,0.269705938344,207.8558
0.025,0.15,1000,5000,500,True,True,0.364881086339,0.148154785608,0.264676423337,0.259237431761,0.398882657833,0.167887227425,0.285704577169,0.284158154142,356.7751
0.025,0.15,1000,5000,500,False,True,0.349220014927,0.13793318533,0.251183961366,0.246112387208,0.376143962476,0.158224485118,0.274549708234,0.269639385276,435.2357
0.025,0.175,100,5000,500,True,True,0.355261344485,0.142186570508,0.257974179849,0.251807364947,0.379378606066,0.15323164139,0.259856906051,0.264155717835,196.7376
0.025,0.175,100,5000,500,False,True,0.357099603451,0.143899951397,0.25953273409,0.253510762979,0.384442729544,0.164057971378,0.271117547291,0.273206082738,216.0651
0.1,0.125,1000,5000,500,True,True,0.327364092777,0.12947281866,0.237962671796,0.231599861078,0.339023993015,0.13774338168,0.240279567016,0.239015647237,334.0911
0.1,0.125,1000,5000,500,False,True,0.35994874467,0.145499173583,0.261742131457,0.25573001657,0.402261422033,0.167289836735,0.285357323339,0.284969527369,369.5758
0.325,0.35,100,5000,500,True,True,0.353175337402,0.138097056832,0.254343427839,0.248538607358,0.392135544759,0.16757638164,0.272963813089,0.277558579829,183.7721
0.325,0.35,100,5000,500,False,True,0.357968174573,0.142267258332,0.25968977307,0.253308401992,0.369848627825,0.151165143073,0.258228611937,0.259747460945,184.1451
0.325,0.35,1000,5000,500,True,True,0.363395836993,0.145133237973,0.261015795429,0.256514956798,0.403508762828,0.166441596817,0.285390606153,0.285113655266,339.1758
0.325,0.35,1000,5000,500,False,True,0.357152214214,0.14058075137,0.259780533696,0.25250449976,0.388494852327,0.163227710092,0.27587800636,0.275866856259,373.2689
0.35,0.05,100,5000,500,True,True,0.321998234344,0.122354358776,0.233507553164,0.225953382095,0.339342939476,0.143510958314,0.245016377164,0.242623424985,216.3353
0.35,0.05,100,5000,500,False,True,0.336423291767,0.126527604222,0.23903000722,0.233993634403,0.361054330203,0.150335921849,0.255023171459,0.25547114117,197.3462
