v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test,time_taken
0.3,0.2,500,2000,500,True,False,0.360124797241,0.142178933272,0.251610190111,0.251304640208,0.357629111108,0.142720106729,0.24970801608,0.250019077972,216.9932
0.3,0.2,500,2000,500,False,True,0.366064433445,0.148944350431,0.265480672182,0.260163152019,0.399290571092,0.164625863595,0.283128227465,0.282348220717,243.5880
0.3,0.2,500,2000,500,False,False,0.343036003049,0.134806194038,0.245592155796,0.241144784295,0.334437330144,0.130328781728,0.243638756264,0.236134956045,245.5637
0.3,0.2,500,4000,500,True,True,0.365381283306,0.148273795493,0.266706682583,0.260120587127,0.392980743325,0.160801874054,0.281706358919,0.278496325433,242.7544
0.3,0.2,500,4000,500,True,False,0.347634245784,0.137081980411,0.241828759999,0.242181662065,0.346244119406,0.13823274091,0.239348832031,0.241275230782,240.7163
0.3,0.2,500,4000,500,False,True,0.363967894613,0.145466012695,0.265123024721,0.25818564401,0.400689566665,0.166803685773,0.28369736421,0.283730205549,265.8606
0.3,0.2,500,4000,500,False,False,0.295027347574,0.108380750756,0.214957106172,0.206121734834,0.308560130077,0.129628027972,0.22340846376,0.220532207269,268.9971
0.4,0.5,500,4000,500,True,True,0.364042506145,0.147363062629,0.263927424823,0.258444331199,0.387913967189,0.160606627471,0.280348864284,0.276289819648,251.2834
0.4,0.5,500,4000,500,True,False,0.363378696127,0.146536305818,0.264389339209,0.258101447051,0.359270377879,0.141227385182,0.257841922281,0.252779895114,255.7554
0.4,0.5,500,4000,500,False,True,0.360471465016,0.143013185758,0.260793302166,0.254759317647,0.395624834913,0.164628047905,0.282205041718,0.280819308179,257.1874
0.4,0.5,500,4000,500,False,False,0.366633581686,0.147885583926,0.262678487733,0.259065884448,0.339660362556,0.129785529027,0.241582738419,0.237009543334,274.3297
0.5,0.0,250,2000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,201.9061
0.5,0.0,250,2000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,196.4740
0.5,0.0,250,2000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,216.9069
0.5,0.0,250,2000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,228.7846
0.5,0.0,250,4000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,198.8292
0.5,0.0,250,4000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,212.3003
0.4,0.2,250,2000,500,True,True,0.34534619818,0.133464172158,0.253450915266,0.244087095202,0.392189391382,0.165876854315,0.273831556271,0.277299267323,187.9668
0.4,0.2,250,2000,500,True,False,0.346227010755,0.136871644321,0.245321373413,0.242806676163,0.334550041883,0.133527305232,0.235062964153,0.234380103756,194.2558
0.4,0.2,250,2000,500,False,True,0.354442747672,0.140747289135,0.25541474836,0.250201595056,0.406946601014,0.173895029658,0.287835128298,0.289558919657,206.3327
0.4,0.2,250,2000,500,False,False,0.30146489779,0.111518168158,0.214700172181,0.209227746043,0.34671500522,0.143750128632,0.248915407901,0.246460180584,222.5200
0.4,0.2,250,4000,500,True,True,0.358738136149,0.141252945593,0.259772246116,0.25325444262,0.39048747944,0.165125488283,0.279446660284,0.278353209336,207.6724
0.4,0.2,250,4000,500,True,False,0.356081862544,0.136274118204,0.254653812371,0.249003264373,0.363230792045,0.142382956549,0.260901414401,0.255505054332,204.2511
0.4,0.2,250,4000,500,False,True,0.362354706035,0.142924898351,0.261116152774,0.255465252387,0.390495653131,0.163924847258,0.278586508942,0.27766900311,229.1958
0.4,0.2,250,4000,500,False,False,0.324463175642,0.12678008396,0.231545152105,0.227596137235,0.328922181241,0.13501587619,0.242744321365,0.235560792932,234.1820
0.4,0.2,500,2000,500,True,True,0.355403919414,0.141620215616,0.256365419157,0.251129851396,0.385279779388,0.161942310112,0.279647664691,0.275623251397,229.6175
0.4,0.2,500,2000,500,True,False,0.341381121817,0.136045379048,0.24282340519,0.240083302018,0.33473655833,0.12938706258,0.237071469104,0.233731696671,227.6649
0.5,0.4,250,2000,500,False,True,0.357561178903,0.140727323642,0.259571980656,0.252620161067,0.403849538434,0.172228362992,0.287095734359,0.287724545261,253.0868
0.5,0.4,250,2000,500,False,False,0.283467213759,0.0998945334119,0.211268301921,0.198210016364,0.274334644284,0.0963361769222,0.202274618412,0.190981813206,252.8558
0.5,0.4,250,4000,500,True,True,0.360158486074,0.141250648537,0.259623708684,0.253677614432,0.389960677884,0.162123500456,0.277691197798,0.276591792046,220.6160
0.5,0.4,250,4000,500,True,False,0.344153990219,0.132137203016,0.245951978628,0.240747723954,0.351003313583,0.148508480343,0.258308373896,0.252606722607,207.6625
0.5,0.4,250,4000,500,False,True,0.357377710431,0.141229049363,0.258033172556,0.252213310783,0.395776674281,0.166362825021,0.282451228266,0.281530242522,220.6823
0.5,0.4,250,4000,500,False,False,0.31960849685,0.120101832161,0.233474387351,0.224394905454,0.342145725673,0.134154495875,0.251173580564,0.24249126737,232.6803
0.5,0.4,500,2000,500,True,True,0.360506398523,0.14416634858,0.260912693692,0.255195146931,0.398135037382,0.169209207147,0.282177583773,0.283173942767,225.2273
0.5,0.4,500,2000,500,True,False,0.292141044718,0.108334899039,0.205503375635,0.201993106464,0.247295517048,0.0927580194353,0.185051536389,0.175035024291,230.7342
0.5,0.4,500,2000,500,False,True,0.359338958557,0.142462134123,0.260062705074,0.253954599251,0.405393948014,0.168115547865,0.289266609779,0.28759203522,237.1983
0.5,0.4,500,2000,500,False,False,0.36733180393,0.147415414672,0.262415295691,0.259054171431,0.338635137153,0.136620176419,0.249012741631,0.241422685068,219.4946
0.1,0.5,250,2000,500,True,True,0.363171064178,0.144389742517,0.264018166924,0.257192991206,0.393956927744,0.159046631791,0.276223752038,0.276409103858,189.9016
0.1,0.5,250,2000,500,True,False,0.336311727214,0.127137584647,0.235749549278,0.233066287046,0.343241871693,0.141922420859,0.24456758706,0.243243959871,189.7827
0.1,0.5,250,2000,500,False,True,0.360900486655,0.143543622604,0.262433269373,0.255625792877,0.39641890546,0.165664092839,0.277866237004,0.279983078434,206.3040
0.1,0.5,250,2000,500,False,False,0.337504300175,0.132318593387,0.246843028585,0.238888640715,0.389392606606,0.167430861833,0.269808010614,0.275543826351,214.4861
0.1,0.5,250,4000,500,True,True,0.357152248277,0.139896458414,0.257889615286,0.251646107326,0.383267516772,0.156305234463,0.271934459849,0.270502403695,211.7697
0.1,0.5,250,4000,500,True,False,0.313151483678,0.122061914684,0.216386486008,0.217199961457,0.268153412247,0.102952729859,0.189309072312,0.186805071473,210.9648
0.1,0.5,250,4000,500,False,True,0.359780230127,0.143865629038,0.261257531798,0.254967796988,0.3871960882,0.158078494536,0.272683828998,0.272652803912,224.7348
0.1,0.5,250,4000,500,False,False,0.292552215305,0.101192018079,0.205945362806,0.199896532063,0.254701277366,0.0900457773733,0.191914690541,0.178887248427,233.8864
0.1,0.5,500,2000,500,True,True,0.354003370175,0.139663290136,0.255778243258,0.249814967856,0.404754856448,0.174083308046,0.29223163639,0.290356600295,229.4347
0.1,0.5,500,2000,500,True,False,0.25107086879,0.0963064917073,0.190920901661,0.179432754053,0.237394320213,0.0939421896979,0.176415862767,0.169250790892,229.3874
0.3,0.4,250,4000,500,True,True,0.352095443936,0.138605987709,0.255246456472,0.248649296039,0.402816918053,0.169788647535,0.288547290537,0.287050952041,235.2263
0.3,0.4,250,4000,500,True,False,0.346452361051,0.137634236566,0.237880793661,0.240655797092,0.347483571737,0.13778271084,0.242072629067,0.242446303881,229.4582
0.3,0.4,250,4000,500,False,True,0.353466772823,0.139138335384,0.257310533499,0.249971880569,0.4016592691,0.168919701666,0.286992793182,0.285857254649,232.8912
0.3,0.4,250,4000,500,False,False,0.292516216122,0.110851920687,0.211706104949,0.205024747253,0.272041782084,0.113577985994,0.209774988639,0.198464918906,257.8241
0.3,0.4,500,2000,500,True,True,0.35351519853,0.140457225237,0.257248119684,0.250406847817,0.388649248743,0.163893509076,0.281635208,0.27805932194,249.6062
0.3,0.4,500,2000,500,True,False,0.352434222074,0.140998840762,0.240795433323,0.244742832053,0.344357274433,0.138588473302,0.240425264658,0.241123670798,229.7884
0.3,0.4,500,2000,500,False,True,0.362041601502,0.145098636492,0.263086849114,0.256742362369,0.401344240411,0.16597544815,0.283525869039,0.283615185867,278.9731
0.3,0.4,500,2000,500,False,False,0.340692115658,0.132195395732,0.247851319649,0.240246277013,0.327542899141,0.123125689429,0.244132402626,0.231600330399,262.6415
0.3,0.4,500,4000,500,True,True,0.360727292276,0.144326110614,0.263261317837,0.256104906909,0.39150855707,0.162709766217,0.279299011933,0.27783911174,230.4048
0.3,0.4,500,4000,500,True,False,0.3619969138,0.148513083428,0.256970620201,0.255826872476,0.360338168695,0.145340660781,0.258810056334,0.254829628604,236.5877
0.1,0.1,250,4000,500,True,True,0.361218890456,0.143136035834,0.260307742956,0.254887556415,0.412790353557,0.173784684831,0.288682408412,0.291752482267,210.8447
0.1,0.1,250,4000,500,True,False,0.358987686145,0.143396164858,0.261153056429,0.254512302477,0.374230668618,0.151242980047,0.270163922729,0.265212523798,209.8103
0.1,0.1,250,4000,500,False,True,0.360827878909,0.143330815499,0.261007193729,0.255055296046,0.383517311757,0.159219796753,0.276272328734,0.273003145748,231.5976
0.1,0.1,250,4000,500,False,False,0.352454205046,0.141911843513,0.255449285565,0.249938444708,0.371765354409,0.152842791549,0.270613953635,0.265074033197,225.9730
0.1,0.1,500,2000,500,True,True,0.362049547134,0.147263106444,0.260388945605,0.256567199728,0.392267854276,0.161797580767,0.280192156262,0.278085863768,234.9635
0.1,0.1,500,2000,500,True,False,0.355123879283,0.137574843236,0.250137196063,0.247611972861,0.345692181984,0.137761047788,0.243717750365,0.242390326712,242.0161
0.1,0.1,500,2000,500,False,True,0.366137716975,0.148530389814,0.266189262732,0.26028578984,0.395211077719,0.164019802989,0.282213661638,0.280481514115,255.1584
0.1,0.1,500,2000,500,False,False,0.37047930526,0.150044877833,0.269358882137,0.263294355077,0.38438691092,0.154330140342,0.27353484145,0.270750630904,258.1347
0.1,0.1,500,4000,500,True,True,0.359648124168,0.140159291336,0.25440936977,0.251405595091,0.377768090853,0.159291267994,0.276480923559,0.271180094135,234.3492
0.1,0.1,500,4000,500,True,False,0.369729059185,0.14922325626,0.266721813813,0.26189137642,0.389357073911,0.157904447242,0.279058103129,0.275439874761,253.1584
0.2,0.5,500,4000,500,False,True,0.36407638562,0.14536835652,0.264381490783,0.257942077641,0.390183187691,0.156289948779,0.277621507311,0.274698214594,263.9373
0.2,0.5,500,4000,500,False,False,0.264850283535,0.0987519977177,0.185693003122,0.183098428125,0.236904530235,0.0908785676968,0.172934766242,0.166905954725,271.5133
0.3,0.0,250,2000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,197.5103
0.3,0.0,250,2000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,193.8424
0.3,0.0,250,2000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,225.0353
0.3,0.0,250,2000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,236.0353
0.3,0.0,250,4000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,224.6493
0.3,0.0,250,4000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,204.1918
0.3,0.0,250,4000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,218.6106
0.3,0.0,250,4000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,206.1644
0.5,0.0,250,4000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,215.0194
0.5,0.0,250,4000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,235.9988
0.5,0.0,500,2000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,238.9652
0.5,0.0,500,2000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,253.7282
0.5,0.0,500,2000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,262.1396
0.5,0.0,500,2000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,251.0193
0.5,0.0,500,4000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,223.9888
0.5,0.0,500,4000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,223.9742
0.5,0.0,500,4000,500,False,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,287.2390
0.5,0.0,500,4000,500,False,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,225.4316
0.3,0.1,500,4000,500,True,True,0.353141305109,0.137708619614,0.250786835901,0.247212253541,0.3723086211,0.156766521785,0.275241062113,0.268105401666,238.3532
0.3,0.1,500,4000,500,True,False,0.359510726792,0.144650770764,0.257598864401,0.253920120652,0.35296376473,0.141999173665,0.245625260651,0.246862733015,240.0527
0.3,0.1,500,4000,500,False,True,0.364711280192,0.146794285676,0.26175130179,0.257752289219,0.384421892148,0.158982456435,0.276961219443,0.273455189342,252.5960
0.3,0.1,500,4000,500,False,False,0.361788948859,0.146220887977,0.259110800794,0.25570687921,0.362901248549,0.142975484921,0.262206829606,0.256027854358,259.1964
0.3,0.2,250,2000,500,True,True,0.360864686192,0.143089937403,0.265314208884,0.25642294416,0.387570330319,0.15729571246,0.269575040836,0.271480361205,193.4868
0.3,0.2,250,2000,500,True,False,0.356975070598,0.139804531229,0.258045658223,0.251608420016,0.383946114982,0.161364103859,0.28132110226,0.2755437737,196.4034
0.3,0.2,250,2000,500,False,True,0.359422107325,0.144720525649,0.264004028091,0.256048887022,0.395610222194,0.16634659661,0.280468353406,0.280808390737,208.2921
0.3,0.2,250,2000,500,False,False,0.31130995393,0.118749804005,0.217021708671,0.215693822202,0.313413228519,0.128374458212,0.228182408605,0.223323365112,215.1496
0.3,0.2,250,4000,500,True,True,0.360586967951,0.142725837725,0.264510731973,0.255941179216,0.374090538096,0.150392470361,0.262336051503,0.262273019987,201.9097
0.3,0.2,250,4000,500,True,False,0.339843514409,0.134747343273,0.240995064924,0.238528640868,0.365200898997,0.156485442508,0.259106825637,0.260264389047,207.6088
0.1,0.3,500,4000,500,True,True,0.360947059193,0.143536615755,0.259911438531,0.25479837116,0.400582127329,0.167076270639,0.282620705466,0.283426367812,264.6964
0.1,0.3,500,4000,500,True,False,0.341732597442,0.132666924723,0.247104005903,0.240501176023,0.348091705285,0.146246635411,0.24647051545,0.246936285382,261.9269
0.1,0.3,500,4000,500,False,True,0.368573885145,0.145015417642,0.265975709691,0.259855004159,0.387864450234,0.160158927023,0.278435105771,0.27548616101,285.6880
0.1,0.3,500,4000,500,False,False,0.274115798937,0.0985646971555,0.197465996763,0.190048830952,0.274955799548,0.103640879322,0.203813263538,0.19413664747,271.1228
0.1,0.4,250,2000,500,True,True,0.346551190336,0.134441736201,0.251983701993,0.244325542843,0.389808930167,0.166532030078,0.271331308771,0.275890756338,204.3603
0.1,0.4,250,2000,500,True,False,0.29800412982,0.112714726475,0.200677153859,0.203798670051,0.277172057463,0.109324723825,0.202191358981,0.19622938009,193.2634
0.1,0.4,250,2000,500,False,True,0.353471546597,0.139520961963,0.256902739778,0.24996508278,0.401349538434,0.171487622251,0.286381448644,0.28640620311,227.8865
0.1,0.4,250,2000,500,False,False,0.314521834355,0.121027912943,0.233739830123,0.223096525807,0.326884725663,0.123970158028,0.236129495605,0.228994793099,228.9876
0.1,0.4,250,4000,500,True,True,0.362549706552,0.147068193266,0.263804981757,0.257807627192,0.393915791674,0.161897730856,0.279380199863,0.278397907464,214.4427
0.1,0.4,250,4000,500,True,False,0.345776265037,0.134031326531,0.246695821134,0.242167804234,0.339238946315,0.133502671543,0.231803688909,0.234848435589,220.4279
0.3,0.5,500,2000,500,True,True,0.357909256091,0.142666137785,0.259135186216,0.25323686003,0.409624663692,0.17313036268,0.289676126439,0.29081038427,247.3455
0.3,0.5,500,2000,500,True,False,0.314905213588,0.123753374109,0.219683351094,0.21944731293,0.2548632103,0.093642469294,0.179212094705,0.175905924766,252.8407
0.3,0.5,500,2000,500,False,True,0.361062941436,0.143547506893,0.262600704174,0.255737050834,0.3964299561,0.162369161963,0.280974462112,0.279924526725,284.0911
0.3,0.5,500,2000,500,False,False,0.215315096281,0.0723868518099,0.158816742356,0.148839563482,0.199098884982,0.0675892897519,0.145541011176,0.137409728636,291.8310
0.3,0.5,500,4000,500,True,True,0.36269384951,0.146021027248,0.262210114958,0.256974997238,0.392854763625,0.158768781221,0.283385627722,0.278336390856,246.3613
0.3,0.5,500,4000,500,True,False,0.326761338518,0.125970193962,0.229601511813,0.227444348098,0.331090230919,0.139253154373,0.227222199367,0.232521861553,233.9045
0.3,0.5,500,4000,500,False,True,0.360702150299,0.142694239814,0.263433249226,0.25560987978,0.391938524308,0.160089482579,0.280597267934,0.277541758274,268.0609
0.3,0.5,500,4000,500,False,False,0.280458853989,0.102692607471,0.200955229128,0.194702230196,0.239218857828,0.0881881020038,0.169723366236,0.165710108689,269.3296
0.4,0.0,250,2000,500,True,True,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,211.0655
0.4,0.0,250,2000,500,True,False,0.172193070615,0.0516711516734,0.127118758983,0.116994327091,0.153629065882,0.0372718980721,0.110714844431,0.100538602795,235.2367
0.5,0.1,500,2000,500,False,True,0.36107160645,0.145524895066,0.261518253412,0.256038251642,0.407386758041,0.173180867731,0.28742863166,0.289332085811,263.5768
0.5,0.1,500,2000,500,False,False,0.373800843758,0.153179653384,0.268417228948,0.265132575363,0.381807022498,0.155505776712,0.27698502064,0.271432606617,294.4739
0.5,0.1,500,4000,500,True,True,0.354681498772,0.138046345792,0.254719346067,0.249149063544,0.379288864065,0.161064954833,0.281573971688,0.273975930195,265.5030
0.5,0.1,500,4000,500,True,False,0.351735659864,0.137434151242,0.254488163418,0.247885991508,0.365485083295,0.144805038554,0.261523208505,0.257271110118,253.2321
0.5,0.1,500,4000,500,False,True,0.36777765562,0.147126925567,0.263577132852,0.25949390468,0.385367435494,0.161241548106,0.280696947652,0.275768643751,284.5714
0.5,0.1,500,4000,500,False,False,0.340742132657,0.132103195014,0.24840861464,0.24041798077,0.353118269882,0.148097880335,0.255680272541,0.252298807586,267.2021
0.5,0.2,250,2000,500,True,True,0.359428039996,0.144845613659,0.263159166956,0.255810940204,0.393609115438,0.163480823331,0.272986601824,0.276692180198,196.3502
0.5,0.2,250,2000,500,True,False,0.34272236957,0.132014996306,0.244770313638,0.239835893171,0.346053069449,0.13960683972,0.243353259928,0.243004389699,210.5525
0.5,0.2,250,2000,500,False,True,0.360445871522,0.144641246953,0.261104769635,0.255397296037,0.396785789809,0.165066352811,0.282382203089,0.28141144857,210.5174
