v_lr,p_lr,pca_features,tfidf_max_features,n_training_steps,update_only_last,batch_mean,rouge-1-train,rouge-2-train,rouge-l-train,mean-train,rouge-1-test,rouge-2-test,rouge-l-test,mean-test
0.5,0.1,100,2000,2000,True,False,0.340444777479,0.131271776928,0.244659429639,0.238791994682,0.345677625388,0.140179409348,0.23916658021,0.241674538315
0.5,0.1,100,2000,2000,False,True,0.355688437467,0.139642447725,0.256770251775,0.250700378989,0.377873605819,0.154003523017,0.262057148924,0.264644759253
0.5,0.1,100,2000,2000,False,False,0.354717675748,0.141079799915,0.251894013121,0.249230496262,0.389783701135,0.167559065622,0.281103777917,0.279482181558
0.5,0.1,100,2000,2500,True,True,0.354942930199,0.141284981187,0.255144633352,0.250457514912,0.387834447287,0.162655883814,0.272465338445,0.274318556515
0.5,0.1,100,2000,2500,True,False,0.351244722515,0.137423640725,0.240099226001,0.242922529747,0.353177115406,0.141237805922,0.233821810392,0.24274557724
0.5,0.1,100,2000,2500,False,True,0.352000763523,0.136689528029,0.253740966654,0.247477086068,0.388196329073,0.164142051155,0.270606257439,0.274314879222
0.5,0.1,100,2000,2500,False,False,0.355416576432,0.142056503204,0.260101143427,0.252524741021,0.398787583845,0.166597890601,0.280853335061,0.282079603169
0.5,0.1,100,3000,500,True,True,0.354571130512,0.138315731917,0.258108682835,0.250331848421,0.379504566067,0.153448876769,0.262830978363,0.265261473733
0.5,0.1,100,3000,500,True,False,0.337059062483,0.128999747188,0.233162733248,0.233073847639,0.356828069468,0.150828017638,0.253507908489,0.253721331865
0.5,0.1,100,3000,500,False,True,0.352786016807,0.14028453989,0.252968805427,0.248679787375,0.371380109373,0.154594690799,0.262841918043,0.262938906072
0.5,0.1,100,3000,500,False,False,0.350387573253,0.137667236049,0.247356611304,0.245137140202,0.389228145579,0.167559065622,0.281603777917,0.27946366304
0.5,0.1,100,3000,1000,True,True,0.359592316763,0.144254523654,0.26170159811,0.255182812842,0.382698710875,0.157193670102,0.265516557321,0.268469646099
0.5,0.1,100,3000,1000,True,False,0.35159583759,0.138725178218,0.248800107315,0.246373707708,0.392741694973,0.166959065622,0.283518992683,0.281073251093
0.5,0.1,100,3000,1000,False,True,0.360008435263,0.144719543455,0.261481440432,0.255403139717,0.383476536248,0.155279231599,0.265373293564,0.26804302047
0.5,0.1,100,3000,1000,False,False,0.352800815023,0.13885756699,0.249065525888,0.2469079693,0.390632086466,0.167559065622,0.284136570345,0.280775907478
0.5,0.1,100,3000,1500,True,True,0.355337020888,0.141430887853,0.256725118597,0.251164342446,0.381262395706,0.161257282415,0.268343457875,0.270287711999
0.5,0.1,100,3000,1500,True,False,0.352379121498,0.137794432754,0.251893833897,0.24735579605,0.378412494382,0.158397506793,0.274405445296,0.270405148824
0.5,0.1,100,3000,1500,False,True,0.355162133123,0.138884051262,0.255088173364,0.249711452583,0.384374931319,0.16097238213,0.267843457875,0.271063590441
0.5,0.1,100,3000,1500,False,False,0.332585055357,0.129726487762,0.239878704053,0.234063415724,0.333775813376,0.131606391837,0.239525368729,0.234969191314
0.5,0.1,100,3000,2000,True,True,0.357329407336,0.140173941107,0.258475702695,0.251993017046,0.36904736051,0.146653358561,0.257780432665,0.257827050579
0.5,0.1,100,3000,2000,True,False,0.347389242019,0.130969027813,0.247034616278,0.241797628704,0.357600337297,0.150564498605,0.241324297801,0.249829711234
0.5,0.1,100,3000,2000,False,True,0.355668867691,0.139816700183,0.256533211448,0.250672926441,0.377152555022,0.152625580783,0.263396026573,0.264391387459
0.5,0.1,100,3000,2000,False,False,0.353124088388,0.138909976167,0.252888072845,0.248307379133,0.394201244369,0.167770554328,0.273943353551,0.278638384083
0.5,0.1,100,3000,2500,True,True,0.357311808279,0.143906467596,0.259951870799,0.253723382225,0.379328966816,0.154257282415,0.264179436711,0.265921895314
0.5,0.1,100,3000,2500,True,False,0.339477797876,0.126538210854,0.241554811197,0.235856939976,0.360072796129,0.14624810514,0.26217190307,0.256164268113
0.5,0.1,100,3000,2500,False,True,0.357627475535,0.140683203003,0.256822226175,0.251710968238,0.389166579242,0.163642167705,0.270617165649,0.274475304199
0.5,0.1,100,3000,2500,False,False,0.353560617854,0.141556944661,0.250538672919,0.248552078478,0.379717143937,0.160978646042,0.27293431013,0.27121003337
0.5,0.1,100,4000,500,True,True,0.35346620214,0.137816531377,0.253995814026,0.248426182514,0.360947393502,0.144196238488,0.254332115613,0.253158582535
0.5,0.1,100,4000,500,True,False,0.347724169769,0.138861155864,0.250538911672,0.245708079102,0.351008648254,0.144756797311,0.252804004148,0.249523149904
0.5,0.1,100,4000,500,False,True,0.358886240723,0.141153526995,0.258306385594,0.252782051104,0.377526997403,0.156327817436,0.265084016903,0.266312943914
0.5,0.1,100,4000,500,False,False,0.351165527107,0.13865756699,0.248044111304,0.245955735134,0.38646952489,0.166953005016,0.279839072035,0.277753867314
0.5,0.1,100,4000,1000,True,True,0.353261251527,0.139430776057,0.259708445152,0.250800157579,0.379981742943,0.156064613973,0.267080082305,0.267708813074
0.5,0.1,100,4000,1000,True,False,0.348618928789,0.137203930105,0.252041564985,0.24595480796,0.353705072076,0.144941087893,0.249177553884,0.249274571284
0.5,0.1,100,4000,1000,False,True,0.358207000672,0.143297179309,0.259683736757,0.253729305579,0.384793964781,0.154950404108,0.266159414464,0.268634594451
0.5,0.1,100,4000,1000,False,False,0.346690864057,0.130030581912,0.246743097299,0.241154847756,0.382623275778,0.159836413676,0.278153470243,0.273537719899
0.5,0.1,100,4000,1500,True,True,0.362849250353,0.146106634079,0.263813951655,0.257589945362,0.373825363665,0.148285060193,0.258732813617,0.260281079159
0.5,0.1,100,4000,1500,True,False,0.352750521009,0.137065860094,0.254317739893,0.248044706999,0.369088419922,0.145062306244,0.264188780057,0.259446502074
0.5,0.1,100,4000,1500,False,True,0.356480530028,0.140054528086,0.255173876505,0.250569644873,0.377053604497,0.15323164139,0.261396026573,0.263893757487
0.5,0.1,100,4000,1500,False,False,0.354789084689,0.141137399824,0.252540866839,0.249489117118,0.381709444612,0.159953005016,0.273474926377,0.271712458668
0.5,0.1,100,4000,2000,True,True,0.361127748307,0.145379361224,0.263575370846,0.256694160126,0.382889826878,0.156655069813,0.268931395804,0.269492097498
0.5,0.1,100,4000,2000,True,False,0.328846522765,0.125100418173,0.231583872399,0.228510271112,0.35217081428,0.138639606819,0.250162398202,0.246990939767
0.5,0.1,100,4000,2000,False,True,0.363086755667,0.143519758463,0.261867624098,0.256158046076,0.370456417797,0.148007282415,0.258673554358,0.259045751523
0.5,0.1,100,4000,2000,False,False,0.350375773493,0.138776339008,0.253299713701,0.247483942067,0.378732292396,0.156171686426,0.265590010736,0.266831329853
0.5,0.1,100,4000,2500,True,True,0.356069439818,0.142207604269,0.259165053063,0.25248069905,0.375410630251,0.151729504637,0.26101975782,0.262719964236
0.5,0.1,100,4000,2500,True,False,0.348132035831,0.13629533796,0.252279766067,0.245569046619,0.368559169592,0.150406671626,0.262943081119,0.260636307445
0.5,0.1,100,4000,2500,False,True,0.356292702836,0.140108626167,0.257349126835,0.251250151946,0.386592124711,0.157753523017,0.270514253174,0.271619966967
0.5,0.1,100,4000,2500,False,False,0.346689903467,0.13615762627,0.249509056908,0.244118862215,0.349068142149,0.139869852305,0.248317454379,0.245751816277
0.5,0.1,200,2000,500,True,True,0.356189420903,0.142783895011,0.258628519321,0.252533945078,0.390864307055,0.163927446201,0.280005188031,0.278265647096
0.5,0.1,200,2000,500,True,False,0.337854725549,0.133489538747,0.233168218599,0.234837494298,0.37272182607,0.160211689458,0.252875751653,0.261936422393
0.5,0.1,200,2000,500,False,True,0.362356076098,0.146607215064,0.262377051865,0.257113447676,0.392188086203,0.16450061207,0.281174354075,0.279287684116
0.5,0.1,200,2000,500,False,False,0.34028837764,0.133525243323,0.243893142349,0.239235587771,0.339545255538,0.139763815943,0.240686916058,0.239998662513
0.5,0.1,200,2000,1000,True,True,0.349635508222,0.139669143033,0.259063726502,0.249456125919,0.385489329135,0.154526450504,0.265452408837,0.268489396158
0.5,0.1,200,2000,1000,True,False,0.352421826945,0.136950972738,0.250931880985,0.246768226889,0.377766363031,0.158863230074,0.274366508891,0.270332033998
0.5,0.1,200,2000,1000,False,True,0.360118515159,0.142769521583,0.261931270834,0.254939769192,0.404836128472,0.172932158107,0.286882078896,0.288216788492
0.5,0.1,200,2000,1000,False,False,0.345948862951,0.136835367129,0.25015463892,0.244312956334,0.356786498984,0.138078538543,0.250576419249,0.248480485592
0.5,0.1,200,2000,1500,True,True,0.35828122775,0.143729105158,0.261336006898,0.254448779935,0.406093128177,0.17334659661,0.290773481611,0.290071068799
0.5,0.1,200,2000,1500,True,False,0.362343079532,0.144021903491,0.259101139433,0.255155374152,0.386363110887,0.162607798566,0.281802110885,0.276924340113
0.5,0.1,200,2000,1500,False,True,0.35688209438,0.142697301261,0.259271188295,0.252950194645,0.395489750074,0.16634659661,0.280901686739,0.280912677808
0.5,0.1,200,2000,1500,False,False,0.352275989858,0.13656560262,0.254978376505,0.247939989661,0.379958452997,0.15485309825,0.273650513079,0.269487354775
0.5,0.1,200,2000,2000,True,True,0.359696327847,0.14471688088,0.263319851357,0.255911020028,0.393034330775,0.16554659661,0.277051055889,0.278543994425
0.5,0.1,200,2000,2000,True,False,0.35064096971,0.137089868312,0.237977071674,0.241902636565,0.36261266191,0.151105208354,0.247603002365,0.25377362421
0.5,0.1,200,2000,2000,False,True,0.357453962048,0.141884651727,0.260182459176,0.253173690984,0.403099640184,0.17334659661,0.2885453649,0.288330533898
0.5,0.1,200,2000,2000,False,False,0.35518511928,0.139482110806,0.255623155413,0.250096795166,0.352635139971,0.142805625985,0.248288928601,0.247909898186
0.5,0.1,200,2000,2500,True,True,0.358145948413,0.142980174027,0.261801712509,0.254309278316,0.395147259232,0.16634659661,0.280468353406,0.280654069749
0.5,0.1,200,2000,2500,True,False,0.346224850459,0.136827794469,0.238929103401,0.240660582776,0.365579631179,0.154026502669,0.25277835037,0.257461494739
0.5,0.1,200,2000,2500,False,True,0.35282721228,0.138376402714,0.25692691568,0.249376843558,0.401394099487,0.172098824774,0.284382078896,0.285958334386
0.5,0.1,200,2000,2500,False,False,0.331698393504,0.128088171238,0.237419401593,0.232401988778,0.335643854711,0.128092489505,0.234052837339,0.232596393852
0.5,0.1,200,3000,500,True,True,0.362655359454,0.145188177253,0.261800300227,0.256547945644,0.384459736169,0.161606725565,0.27303989534,0.273035452358
0.5,0.1,200,3000,500,True,False,0.339880598464,0.132089788632,0.233483123985,0.23515117036,0.351860191665,0.145119635344,0.246927049975,0.247968958994
0.5,0.1,200,3000,500,False,True,0.358251720097,0.144094331654,0.257995318365,0.253447123372,0.377863783813,0.154264256759,0.265147032461,0.265758357678
0.5,0.1,200,3000,500,False,False,0.346673402111,0.137197807055,0.248736397867,0.244202535678,0.373892892918,0.153644406208,0.263470605664,0.263669301596
0.5,0.1,200,3000,1000,True,True,0.361217842293,0.145551292204,0.264567045057,0.257112059851,0.387832824061,0.163885072218,0.27190832607,0.274542074116
0.5,0.1,200,3000,1000,True,False,0.355077209445,0.14307346274,0.257127153918,0.251759275368,0.360227759048,0.146134798404,0.253575976031,0.253312844494
0.5,0.1,200,3000,1000,False,True,0.358213432714,0.140496616694,0.258159793939,0.252289947782,0.397744321811,0.166061696325,0.280981292319,0.281595770152
0.5,0.1,200,3000,1000,False,False,0.358365478745,0.143795030884,0.255608467232,0.252589658953,0.388218887022,0.162333957397,0.276019526604,0.275524123674
0.5,0.1,200,3000,1500,True,True,0.360392961294,0.143259891353,0.262025171578,0.255226008075,0.387486272473,0.16033682787,0.275842636857,0.274555245733
0.5,0.1,200,3000,1500,True,False,0.368893776973,0.146313395122,0.263975523269,0.259727565121,0.369207376742,0.152869480778,0.257727474153,0.259934777224
0.5,0.1,200,3000,1500,False,True,0.360944761778,0.143633011516,0.262196722223,0.255591498506,0.388155788143,0.162389890548,0.277271208285,0.275938962325
0.5,0.1,200,3000,1500,False,False,0.336616233851,0.128890261854,0.242396163798,0.235967553168,0.345824546603,0.131336493266,0.246073031977,0.241078023949
0.5,0.1,200,3000,2000,True,True,0.358030792773,0.141053243694,0.259273418385,0.252785818284,0.392059775196,0.163922354186,0.278236576251,0.278072901877
0.5,0.1,200,3000,2000,True,False,0.354831345001,0.139321501295,0.254117468005,0.2494234381,0.350692573167,0.143360346648,0.242270697071,0.245441205629
0.5,0.1,200,3000,2000,False,True,0.358377324937,0.141594168485,0.258725804701,0.252899099374,0.388388774824,0.162433180591,0.279324149462,0.276715368292
0.5,0.1,200,3000,2000,False,False,0.354193059108,0.139009252161,0.254494389988,0.249232233752,0.386616795367,0.160053622722,0.282782809723,0.276484409271
0.5,0.1,200,3000,2500,True,True,0.352878404254,0.138580288062,0.25930659009,0.250255094136,0.386443651553,0.158066806225,0.270013680628,0.271508046135
0.5,0.1,200,3000,2500,True,False,0.349959019723,0.139927542753,0.250970143632,0.24695223537,0.359911556864,0.144366037796,0.254942106987,0.253073233882
0.5,0.1,200,3000,2500,False,True,0.355416179075,0.1400315808,0.257808002655,0.251085254177,0.391625912762,0.162255687519,0.277222290537,0.277034630272
0.5,0.1,200,3000,2500,False,False,0.34742138846,0.132253050672,0.250103344847,0.243259261326,0.352793338439,0.150353148343,0.25734710506,0.253497863947
